country,iso3,region,source_type,year,prophet_forecast_mw_x,lr_forecast_mw,prophet_forecast_mw_y,sarima_forecast_mw,xgb_forecast_mw,lgbm_forecast_mw,hybrid_forecast_mw,ensemble_forecast_mw,recommended_forecast_mw,best_model
Mexico,MEX,Americas,Wind,2027,15370.63191805986,15568.490714714719,15370.63191805986,40670.67775528679,9065.09112426758,10039.339136188519,15057.053997561747,13811.08240311252,13811.08240311252,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Mexico,MEX,Americas,Wind,2028,16161.789273456116,16954.739520270276,16161.789273456116,50072.7308829026,9512.77780029297,10626.994727483021,15848.211352958002,15390.619974358211,15390.619974358211,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Mexico,MEX,Americas,Wind,2029,16834.182410452955,18398.287207207213,16834.182410452955,61387.549601488536,10233.834990234376,11089.863395695864,16520.60448995484,17071.565027156015,17071.565027156015,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Netherlands (Kingdom of the),NLD,Europe,Biomass,2025,923.1022547282121,1003.6658378378378,923.1022547282121,873.87,925.9474955749512,880.8503352854723,947.5443887850575,931.7129496719228,931.7129496719228,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Netherlands (Kingdom of the),NLD,Europe,Biomass,2026,939.3053047888336,1035.991168918919,939.3053047888336,873.87,1037.8956919860839,1073.5386920055644,963.7474388456791,1039.9709911886455,1039.9709911886455,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Netherlands (Kingdom of the),NLD,Europe,Biomass,2027,955.707591209459,1068.5334594594594,955.707591209459,873.87,1177.394761199951,1565.964295599828,980.1497252663045,1190.202718255843,1190.202718255843,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Netherlands (Kingdom of the),NLD,Europe,Biomass,2028,972.3085866834188,1101.2927094594595,972.3085866834188,873.87,1262.801957244873,1612.6975508225971,996.7507207402642,1267.2616206314144,1267.2616206314144,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Netherlands (Kingdom of the),NLD,Europe,Biomass,2029,989.1539455629949,1134.2689189189189,989.1539455629949,873.87,1359.0817805480956,1735.3803497710499,1013.5960796198403,1358.1823794426741,1358.1823794426741,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Netherlands (Kingdom of the),NLD,Europe,Hydro,2025,37.00000000000001,37.7,37.00000000000001,37.7,37.7,37.7,37.7,37.7,37.7,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Netherlands (Kingdom of the),NLD,Europe,Hydro,2026,37.00000000000001,37.7,37.00000000000001,37.7,37.7,37.7,37.7,37.7,37.7,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Netherlands (Kingdom of the),NLD,Europe,Hydro,2027,37.000000000000014,37.7,37.000000000000014,37.7,37.7,44.889293065023615,37.7,37.7,37.7,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Netherlands (Kingdom of the),NLD,Europe,Hydro,2028,37.000000000000014,37.7,37.000000000000014,37.7,37.7,107.13414731033289,37.7,37.7,37.7,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Netherlands (Kingdom of the),NLD,Europe,Hydro,2029,37.000000000000014,37.7,37.000000000000014,37.7,37.7,410.73177273361665,37.7,37.7,37.7,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Netherlands (Kingdom of the),NLD,Europe,Solar,2025,28764.815245601498,24048.44,28764.815245601498,62838.43329654325,25643.333920898436,24048.44,27858.130409016387,24048.44,24048.44,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Netherlands (Kingdom of the),NLD,Europe,Solar,2026,31115.39198458118,24048.44,31115.39198458118,84094.53763251098,26531.660886230467,24867.850389988147,30208.70714799607,24867.85038995711,24867.85038995711,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Netherlands (Kingdom of the),NLD,Europe,Solar,2027,32803.47245516889,24048.44,32803.47245516889,110668.42228217801,27112.52966064453,25415.011578472273,31896.78761858378,25415.011578684564,25415.011578684564,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Netherlands (Kingdom of the),NLD,Europe,Solar,2028,33963.838792614486,24048.44,33963.838792614486,143354.9918051196,27815.11608642578,25415.011578472273,33057.153956029375,25415.011579059705,25415.011579059705,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Netherlands (Kingdom of the),NLD,Europe,Solar,2029,34739.35666736171,24048.44,34739.35666736171,182949.21858338357,28530.717404785155,25415.011578472273,33832.6718307766,25415.011579405913,25415.011579405913,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Netherlands (Kingdom of the),NLD,Europe,Wind,2025,6867.151639426829,11679.12,6867.151639426829,11679.12,12612.045659179688,12893.386013314337,11679.12,11679.12,11679.12,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Netherlands (Kingdom of the),NLD,Europe,Wind,2026,7238.104902981513,11679.12,7238.104902981513,11679.12,13492.691411132813,14551.38363207192,11679.12,13009.131540919501,13009.131540919501,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Netherlands (Kingdom of the),NLD,Europe,Wind,2027,7605.952533268906,11679.12,7605.952533268906,11679.12,14340.553715820313,16163.91872029979,11679.12,14362.665676553046,14362.665676553046,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Netherlands (Kingdom of the),NLD,Europe,Wind,2028,7968.523251462911,11679.12,7968.523251462911,11679.12,14919.274357910157,17909.378296827945,11679.12,15823.063847066438,15823.063847066438,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Netherlands (Kingdom of the),NLD,Europe,Wind,2029,8324.732198454272,11679.12,8324.732198454272,11679.12,15632.27252685547,19324.883410245857,11679.12,17013.56869529177,17013.56869529177,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Norway,NOR,Europe,Biomass,2025,74.74033557643202,82.80000000000001,74.74033557643202,82.80000000000001,117.62233428955079,233.13609608511953,82.80000000000001,120.89948650005968,120.89948650005968,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Norway,NOR,Europe,Biomass,2026,71.49141971824336,82.80000000000001,71.49141971824336,82.80000000000001,130.940682220459,636.4286546155106,82.80000000000001,157.76175323779344,157.76175323779344,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Norway,NOR,Europe,Biomass,2027,68.3682277824407,82.80000000000001,68.3682277824407,82.80000000000001,156.81826095581056,668.8455277673183,82.80000000000001,181.17562069568018,181.17562069568018,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Norway,NOR,Europe,Biomass,2028,65.36722939274446,82.80000000000001,65.36722939274446,82.80000000000001,189.45638732910157,720.2856951272605,82.80000000000001,211.38374915872186,211.38374915872186,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Norway,NOR,Europe,Biomass,2029,62.477138488981964,82.80000000000001,62.477138488981964,82.80000000000001,238.85124664306642,720.2856951272605,82.80000000000001,252.10473687434418,252.10473687434418,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Norway,NOR,Europe,Hydro,2025,34717.02577805307,35500.526126126126,34717.02577805307,35663.610510197796,34913.37907409668,35242.912362568466,34883.87911362876,35181.80122728773,35181.80122728773,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Norway,NOR,Europe,Hydro,2026,35041.68568193748,36003.52972972973,35041.68568193748,36245.37316543054,35302.22950744629,35907.651659164185,35208.539017513176,35636.24775104047,35636.24775104047,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Norway,NOR,Europe,Hydro,2027,35365.90419541007,36521.50930930931,35365.90419541007,36862.71829563294,35727.341720581055,36278.60315195406,35532.757530985764,36124.78257398453,36124.78257398453,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Norway,NOR,Europe,Hydro,2028,35689.618301096554,37054.464864864865,35689.618301096554,37518.29647487604,36190.8641204834,36500.40797936087,35856.47163667225,36649.49738344816,36649.49738344816,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Norway,NOR,Europe,Hydro,2029,36013.649874951676,37602.3963963964,36013.649874951676,38215.00156475053,36819.29148864746,37093.55732008387,36180.50321052737,37289.896007216,37289.896007216,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Norway,NOR,Europe,Solar,2025,623.449682309404,782.4699999999999,623.449682309404,10553.65115923684,983.442427368164,1211.2289612609848,782.9918187121021,1211.2289611153888,1211.2289611153888,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Norway,NOR,Europe,Solar,2026,650.5093911712381,782.4699999999999,650.5093911712381,27788.162987726093,1163.669981689453,1652.079612519804,810.0515275739363,1652.0796122686038,1652.0796122686038,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Norway,NOR,Europe,Solar,2027,666.1549971788605,782.4699999999999,666.1549971788605,79864.2906694528,1362.0068347167967,2233.5243125128454,825.6971335815587,2233.524312114917,2233.524312114917,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Norway,NOR,Europe,Solar,2028,674.9391283592374,782.4699999999999,674.9391283592374,252542.10302361657,1584.7946307373045,2704.9224104030277,834.4812647619356,2704.9224098935365,2704.9224098935365,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Norway,NOR,Europe,Solar,2029,679.7993913004677,782.4699999999999,679.7993913004677,886263.287372935,1769.5790545654295,2770.7431621474016,839.3415277031659,2770.7431616442286,2770.7431616442286,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Norway,NOR,Europe,Wind,2025,5182.326500069815,5861.196396396397,5182.326500069815,5152.0,5198.608749389648,5660.523981287527,5152.0,5423.014125209074,5423.014125209074,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Norway,NOR,Europe,Wind,2026,5666.518502045511,6445.589864864866,5666.518502045511,5152.0,5280.783981323242,6731.806563761075,5363.432149416451,6337.82835008287,6337.82835008287,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Norway,NOR,Europe,Wind,2027,6118.195083798535,7056.610210210211,6118.195083798535,5152.0,5453.835723876953,7466.371666654021,5815.108731169475,6974.357625196916,6974.357625196916,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Norway,NOR,Europe,Wind,2028,6529.438048971248,7694.257432432434,6529.438048971248,5152.0,5702.7620849609375,7986.555916062728,6226.351696342187,7432.056903015766,7432.056903015766,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Norway,NOR,Europe,Wind,2029,6896.615667978241,8358.531531531533,6896.615667978241,5152.0,5946.918563842773,8253.866893930031,6593.52931534918,7679.6858709893195,7679.6858709893195,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Pakistan,PAK,Asia,Biomass,2025,649.8338029043571,606.9283423423424,649.8338029043571,679.9130289628148,432.07,432.07,526.3238667948585,451.55347787722536,451.55347787722536,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Pakistan,PAK,Asia,Biomass,2026,689.1306807303916,641.0035878378379,689.1306807303916,745.5281952323763,432.07,432.07,565.620744620893,455.3502901017902,455.3502901017902,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Pakistan,PAK,Asia,Biomass,2027,729.6560204314079,676.4880300300301,729.6560204314079,821.9887925376162,432.07,450.0798375253383,606.1460843219093,460.45996307975656,460.45996307975656,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Pakistan,PAK,Asia,Biomass,2028,771.3150987388474,713.381668918919,771.3150987388474,911.5950368887054,432.07,483.422923065796,647.8051626293488,466.71071767329596,466.71071767329596,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Pakistan,PAK,Asia,Biomass,2029,814.1176576668661,751.6845045045046,814.1176576668661,1017.2412466514781,432.07,483.422923065796,690.6077215573675,470.9785863935987,470.9785863935987,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Pakistan,PAK,Asia,Hydro,2025,9937.56254551508,13136.669225225227,9937.56254551508,11528.89,11852.048447265624,12041.527820376501,11528.89,11528.89,11528.89,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Pakistan,PAK,Asia,Hydro,2026,10148.26509871587,13749.113945945948,10148.26509871587,11528.89,12024.977905883788,12102.377817227187,11528.89,11532.654913999553,11532.654913999553,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Pakistan,PAK,Asia,Hydro,2027,10358.766184530305,14383.59052852853,10358.766184530305,11528.89,12783.204895629882,12440.085608959704,11528.89,12063.284091890919,12063.284091890919,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Pakistan,PAK,Asia,Hydro,2028,10568.876683549186,15040.098972972975,10568.876683549186,11528.89,12901.572342529296,12494.474851854842,11528.89,12197.972647868402,12197.972647868402,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Pakistan,PAK,Asia,Hydro,2029,10778.981975470713,15718.639279279281,10778.981975470713,11528.89,13042.886032714843,12494.474851854842,11528.89,12348.983030768657,12348.983030768657,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Pakistan,PAK,Asia,Solar,2025,2508.621919585976,3719.2,2508.621919585976,3719.2,4350.877795410156,4060.9320498460334,3719.2,4060.932049509592,4060.932049509592,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Pakistan,PAK,Asia,Solar,2026,2758.8188138098317,3719.2,2758.8188138098317,3719.2,5044.543139648437,4788.039894150671,3719.2,4788.039893710509,4788.039893710509,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Pakistan,PAK,Asia,Solar,2027,2975.66877255002,3719.2,2975.66877255002,3719.2,5678.9001953125,5557.3456128936705,3719.2,5557.345612328956,5557.345612328956,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Pakistan,PAK,Asia,Solar,2028,3156.985028208487,3719.2,3156.985028208487,3719.2,6207.456286621094,5968.513252842705,3719.2,5968.513252247849,5968.513252247849,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Pakistan,PAK,Asia,Solar,2029,3304.4506499863724,3719.2,3304.4506499863724,3719.2,6874.644763183594,6250.067984104812,3719.2,6250.067983530275,6250.067983530275,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Pakistan,PAK,Asia,Wind,2025,3276.8685215894957,3187.4437499999995,3276.8685215894957,7611.685300870723,2001.5055505371095,2022.1941553020729,3401.039744829001,2745.353122707584,2745.353122707584,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Pakistan,PAK,Asia,Wind,2026,3414.333709785534,3599.3426736111105,3414.333709785534,9825.690428824682,2240.305553588867,2496.712913634745,3538.5049330250395,3387.192011197994,3387.192011197994,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Pakistan,PAK,Asia,Wind,2027,3510.563531898735,4035.9944444444436,3510.563531898735,12533.09778203295,2394.6791802978514,2727.5332943124745,3634.7347551382404,3882.251954088335,3882.251954088335,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Pakistan,PAK,Asia,Wind,2028,3576.4281770449975,4497.399062499999,3576.4281770449975,15805.570123293435,2559.3999444580077,2796.4340311948067,3700.5994002845027,4305.847830775675,4305.847830775675,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Pakistan,PAK,Asia,Wind,2029,3620.916512332101,4983.556527777777,3620.916512332101,19717.41439706475,2766.6406213378905,2828.4694630548265,3745.087735571606,4768.66589969276,4768.66589969276,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Poland,POL,Europe,Biomass,2025,2470.840573948341,1637.9430630630632,2470.840573948341,1176.29,1194.8683958435058,1176.29,2487.8472321657628,1243.0453734495081,1243.0453734495081,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Poland,POL,Europe,Biomass,2026,2693.9622391052576,1757.2336148648649,2693.9622391052576,1176.29,1308.8235884094238,1176.29,2710.9688973226794,1350.2815970611182,1350.2815970611182,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Poland,POL,Europe,Biomass,2027,2914.4793917759375,1880.7213213213213,2914.4793917759375,1176.29,1626.8332014465332,1201.7831587248897,2931.4860499933593,1627.8435045785438,1627.8435045785438,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Poland,POL,Europe,Biomass,2028,3129.0911199066613,2008.4061824324326,3129.0911199066613,1176.29,1872.413996734619,1306.9295720041025,3146.0977781240836,1851.2749725449537,1851.2749725449537,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Poland,POL,Europe,Biomass,2029,3335.3964219228083,2140.288198198198,3335.3964219228083,1176.29,2024.0857649230957,1453.3396261090081,3352.4030801402305,2000.4039921437789,2000.4039921437789,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Poland,POL,Europe,Hydro,2025,1007.2737745930464,988.41,1007.2737745930464,988.41,988.41,988.41,1089.5492313026568,988.41,988.41,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Poland,POL,Europe,Hydro,2026,1011.9585295880419,988.41,1011.9585295880419,988.41,993.619358215332,988.41,1094.2339862976523,988.41,988.41,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Poland,POL,Europe,Hydro,2027,1016.6415267863388,988.41,1016.6415267863388,988.41,1070.167629394531,996.251249896044,1098.9169834959494,1033.9195914501024,1033.9195914501024,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Poland,POL,Europe,Hydro,2028,1021.3225500555843,988.41,1021.3225500555843,988.41,1247.5612603759764,1064.5619935017883,1103.598006765195,1144.257518039191,1144.257518039191,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Poland,POL,Europe,Hydro,2029,1026.0141991453816,988.41,1026.0141991453816,988.41,1404.5191308593749,1476.8273470329816,1108.2896558549921,1241.884506647301,1241.884506647301,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Poland,POL,Europe,Wind,2025,7601.492822973768,10059.32,7601.492822973768,10223.95687974514,10708.6510546875,10582.998997253615,10059.32,10333.673124099494,10333.673124099494,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Poland,POL,Europe,Wind,2026,7870.002576878665,10524.05491891892,7870.002576878665,10893.372289600382,11308.675834960937,10875.948297835295,10059.32,10666.489560158227,10666.489560158227,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Poland,POL,Europe,Wind,2027,8140.207565931742,11305.46123723724,8140.207565931742,11532.866447869865,11826.603447265625,11015.431757522649,10059.32,10871.219376400028,10871.219376400028,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Poland,POL,Europe,Wind,2028,8411.59746417128,12114.85145945946,8411.59746417128,12140.093611182197,12248.664757080078,11015.431757522649,10059.32,10958.943904574346,10958.943904574346,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Poland,POL,Europe,Wind,2029,8684.398661821093,12952.225585585587,8684.398661821093,12713.553769365302,12848.007469482422,11111.720898094763,10059.32,11121.399402760295,11121.399402760295,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Portugal,PRT,Europe,Biomass,2025,823.6005366385818,948.2849549549549,823.6005366385818,879.7380428942985,787.1224694824218,708.81,866.1404143087611,800.0539291226914,800.0539291226914,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Portugal,PRT,Europe,Biomass,2026,850.7569449947877,993.7383108108107,850.7569449947877,910.3514785901733,922.1825280761718,708.81,893.296822664967,916.46168502786,916.46168502786,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Portugal,PRT,Europe,Biomass,2027,878.5162237994933,1040.4742942942942,878.5162237994933,941.2051504109795,1006.8682962036132,711.3556428148083,921.0561014696726,991.6473039866265,991.6473039866265,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Portugal,PRT,Europe,Biomass,2028,906.8726613153937,1088.4929054054053,906.8726613153937,972.2741287472976,1088.7739282226562,711.3556428148083,949.412538985573,1064.520527058794,1064.520527058794,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Portugal,PRT,Europe,Biomass,2029,935.8993002128221,1137.794144144144,935.8993002128221,1003.5336271065343,1165.9114862060546,767.6936540728484,978.4391778830014,1137.2215602501883,1137.2215602501883,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Portugal,PRT,Europe,Hydro,2025,7979.134366931848,9098.183531531531,7979.134366931848,8346.57,8678.562156982422,9004.152048232982,8353.593745475535,8346.57,8346.57,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Portugal,PRT,Europe,Hydro,2026,8138.325907640705,9449.172682432432,8138.325907640705,8346.57,8924.631370849609,9204.444884732837,8512.785286184393,8501.957543417357,8501.957543417357,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Portugal,PRT,Europe,Hydro,2027,8296.667339202917,9813.00666066066,8296.667339202917,8346.57,8997.989815063476,9252.385386141728,8671.126717746605,8581.428026088966,8581.428026088966,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Portugal,PRT,Europe,Hydro,2028,8454.01090039487,10189.685466216217,8454.01090039487,8346.57,9200.096657104492,9252.385386141728,8828.470278938557,8742.174006540561,8742.174006540561,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Portugal,PRT,Europe,Hydro,2029,8610.638889364604,10579.209099099098,8610.638889364604,8346.57,9375.674400634765,9253.686837836187,8985.098267908292,8887.613752297162,8887.613752297162,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Portugal,PRT,Europe,Solar,2025,2216.1842309383633,5808.0,2216.1842309383633,5808.0,8352.6943359375,8963.559461469718,5808.0,8963.55945999882,8963.55945999882,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Portugal,PRT,Europe,Solar,2026,2472.9267887859028,5808.0,2472.9267887859028,5808.0,11811.51953125,11967.628310909446,5808.0,11967.6283089271,11967.6283089271,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Portugal,PRT,Europe,Solar,2027,2728.607067800905,5808.0,2728.607067800905,5808.0,14055.625,12914.073117276028,5808.0,12914.073115278821,12914.073115278821,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Portugal,PRT,Europe,Solar,2028,2977.6184804917925,5808.0,2977.6184804917925,5808.0,15867.605834960938,13667.67836799803,5808.0,13667.678366000755,13667.678366000755,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Portugal,PRT,Europe,Solar,2029,3215.557243410404,5808.0,3215.557243410404,5808.0,17672.903198242188,14990.845132479564,5808.0,14990.845130310374,14990.845130310374,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Portugal,PRT,Europe,Wind,2025,5630.419959385805,6269.144864864866,5630.419959385805,5583.14,5655.08231414795,5858.90189099863,5707.344238161075,5798.5688710229115,5798.5688710229115,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Portugal,PRT,Europe,Wind,2026,5696.316932465738,6421.308682432433,5696.316932465738,5583.14,5835.203545227051,6799.558954174842,5773.241211241008,6571.262859460518,6571.262859460518,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Portugal,PRT,Europe,Wind,2027,5762.5423906234455,6567.11954954955,5762.5423906234455,5583.14,6036.8044668579105,7351.746087783222,5839.466669398716,7027.54187083944,7027.54187083944,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Portugal,PRT,Europe,Wind,2028,5829.087719999793,6706.577466216217,5829.087719999793,5583.14,6211.761681213379,8094.868252366952,5906.011998775063,7638.994091446916,7638.994091446916,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Portugal,PRT,Europe,Wind,2029,5896.12770391233,6839.6824324324325,5896.12770391233,5583.14,6423.3081289672855,8200.175706906914,5973.0519826876,7731.179420921234,7731.179420921234,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Republic of Korea (the),KOR,Asia,Biomass,2025,10914.691454116843,6701.57181981982,10914.691454116843,40190.914585979335,2982.686607055664,3092.994054554021,10774.323778617338,3404.1403419421795,3404.1403419421795,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Republic of Korea (the),KOR,Asia,Biomass,2026,12047.085755255403,7396.227243243244,12047.085755255403,66615.09402696359,3299.0275799560545,4281.589499737449,11906.718079755898,3818.614623850728,3818.614623850728,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Republic of Korea (the),KOR,Asia,Biomass,2027,13001.037994822524,8123.3398438438435,13001.037994822524,113513.92286249301,3739.2160565185545,5047.743744920537,12860.670319323019,4311.693385636845,4311.693385636845,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Republic of Korea (the),KOR,Asia,Biomass,2028,13772.321747224732,8882.909621621622,13772.321747224732,199167.17321734718,4184.033500366211,5350.299535976948,13631.954071725228,4782.451784795677,4782.451784795677,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Republic of Korea (the),KOR,Asia,Biomass,2029,14376.907717435988,9674.936576576576,14376.907717435988,360391.84336032,4655.064201049805,5545.742443277949,14236.540041936483,5271.562511903887,5271.562511903887,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Republic of Korea (the),KOR,Asia,Hydro,2025,1936.0161104156928,1921.5746126126128,1936.0161104156928,1837.34203951789,1848.970576171875,1953.5554467241918,1953.5894854160877,1852.4097666440864,1852.4097666440864,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Republic of Korea (the),KOR,Asia,Hydro,2026,1953.584313999988,1941.778222972973,1953.584313999988,1840.111334555084,1933.3897427368165,2646.321859058068,1971.1576890003828,1907.5865033698208,1907.5865033698208,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Republic of Korea (the),KOR,Asia,Hydro,2027,1971.125221104147,1962.4169309309311,1971.125221104147,1842.5182111821666,2037.4740170288087,3159.582958553802,1988.6985961045418,1974.9320204167034,1974.9320204167034,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Republic of Korea (the),KOR,Asia,Hydro,2028,1988.6355593351275,1983.4907364864866,1988.6355593351275,1844.6097107780718,2136.806155090332,3264.588538716669,2006.2089343355224,2039.2723239188285,2039.2723239188285,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
